Longitude,Latitude,geometry,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
-116.98622022545152,36.77842337221189,POINT (-116.98622022545152 36.77842337221189),165.0,117,31,8704.0,362.0,-5.0,368.0,65.0,241.0,288.0,48.0,99.0,13.0,3.0,37.0,39.0,12.0,25.0,31.0
-122.8964746762756,38.01580175912198,POINT (-122.8964746762756 38.01580175912198),145.0,67,44,2875.0,227.0,75.0,151.0,104.0,179.0,183.0,104.0,909.0,198.0,1.0,91.0,557.0,8.0,9.0,557.0
-116.91757519292361,35.93118379687916,POINT (-116.91757519292361 35.93118379687916),197.0,121,33,8528.0,395.0,27.0,367.0,98.0,270.0,317.0,83.0,84.0,15.0,1.0,65.0,45.0,5.0,18.0,36.0
-114.75534517828295,35.06939879122117,POINT (-114.75534517828295 35.06939879122117),206.0,126,34,8276.0,398.0,35.0,362.0,124.0,279.0,321.0,95.0,171.0,25.0,2.0,50.0,74.0,7.0,53.0,58.0
-115.96873700676157,35.63263498470316,POINT (-115.96873700676157 35.63263498470316),206.0,126,33,8604.0,405.0,30.0,374.0,108.0,281.0,326.0,89.0,182.0,25.0,3.0,41.0,71.0,13.0,58.0,59.0
-118.81340221596146,37.32326438882493,POINT (-118.81340221596146 37.32326438882493),1.0,119,37,6850.0,179.0,-140.0,319.0,-77.0,103.0,103.0,-84.0,654.0,111.0,13.0,64.0,320.0,42.0,42.0,313.0
-122.67857782985539,39.06972025731199,POINT (-122.67857782985539 39.06972025731199),133.0,112,41,5394.0,289.0,16.0,272.0,60.0,205.0,208.0,60.0,913.0,198.0,1.0,94.0,580.0,8.0,9.0,580.0
-116.62877694053907,35.705952380308354,POINT (-116.62877694053907 35.705952380308354),196.0,124,33,8432.0,393.0,25.0,367.0,98.0,268.0,314.0,82.0,125.0,23.0,1.0,67.0,67.0,6.0,28.0,55.0
-122.03073703519449,39.57336869669641,POINT (-122.03073703519449 39.57336869669641),179.0,123,37,6796.0,367.0,43.0,323.0,89.0,276.0,276.0,89.0,541.0,111.0,1.0,83.0,316.0,7.0,7.0,316.0
-122.76135969231778,38.494621534278394,POINT (-122.76135969231778 38.494621534278394),155.0,93,42,4201.0,276.0,57.0,218.0,96.0,211.0,211.0,96.0,952.0,207.0,1.0,90.0,590.0,8.0,8.0,590.0
-116.6237446070519,33.56715437226274,POINT (-116.6237446070519 33.56715437226274),130.0,131,43,5920.0,296.0,-6.0,303.0,62.0,171.0,217.0,54.0,386.0,72.0,2.0,71.0,201.0,14.0,50.0,191.0
-116.95619240339504,35.79515877320792,POINT (-116.95619240339504 35.79515877320792),203.0,122,33,8493.0,401.0,33.0,367.0,104.0,276.0,323.0,89.0,91.0,16.0,1.0,62.0,47.0,5.0,25.0,36.0
-121.34372580752907,36.63042247129223,POINT (-121.34372580752907 36.63042247129223),118.0,112,47,4094.0,248.0,10.0,238.0,65.0,170.0,173.0,60.0,424.0,87.0,1.0,91.0,247.0,3.0,3.0,244.0
-123.02930699849058,38.97073483657566,POINT (-123.02930699849058 38.97073483657566),128.0,96,41,4582.0,259.0,27.0,232.0,66.0,186.0,191.0,66.0,1109.0,213.0,1.0,86.0,633.0,11.0,13.0,633.0
-118.21057901363685,36.441115166371794,POINT (-118.21057901363685 36.441115166371794),27.0,118,36,7065.0,205.0,-116.0,321.0,-54.0,122.0,131.0,-62.0,389.0,74.0,5.0,77.0,220.0,19.0,22.0,195.0
-121.20703368062722,36.91232552000773,POINT (-121.20703368062722 36.91232552000773),118.0,119,46,4510.0,261.0,3.0,258.0,65.0,176.0,180.0,55.0,404.0,80.0,1.0,88.0,233.0,3.0,4.0,225.0
-122.45042459502186,41.487128982008464,POINT (-122.45042459502186 41.487128982008464),113.0,121,36,7076.0,308.0,-22.0,330.0,23.0,219.0,219.0,23.0,636.0,109.0,8.0,67.0,321.0,29.0,29.0,321.0
-121.87392344254219,40.802887093061116,POINT (-121.87392344254219 40.802887093061116),99.0,122,35,7342.0,298.0,-41.0,339.0,5.0,209.0,209.0,5.0,1267.0,203.0,7.0,66.0,596.0,43.0,43.0,596.0
-121.24931119634032,41.028764628402854,POINT (-121.24931119634032 41.028764628402854),98.0,121,34,7592.0,300.0,-44.0,345.0,1.0,212.0,212.0,1.0,640.0,100.0,7.0,59.0,295.0,28.0,28.0,295.0
-121.29441104270211,41.842060526133665,POINT (-121.29441104270211 41.842060526133665),98.0,117,34,7470.0,301.0,-37.0,338.0,15.0,213.0,213.0,5.0,346.0,42.0,7.0,37.0,124.0,34.0,34.0,116.0
-119.06040180461837,38.03166798834088,POINT (-119.06040180461837 38.03166798834088),91.0,120,34,7655.0,282.0,-62.0,345.0,-5.0,174.0,205.0,-5.0,331.0,56.0,11.0,59.0,161.0,36.0,37.0,161.0
-118.44053949243099,36.374738625488,POINT (-118.44053949243099 36.374738625488),49.0,120,37,6970.0,227.0,-93.0,320.0,-39.0,142.0,151.0,-39.0,540.0,124.0,3.0,91.0,344.0,11.0,11.0,344.0
-118.96395185900457,37.971316113198725,POINT (-118.96395185900457 37.971316113198725),93.0,120,34,7716.0,284.0,-62.0,347.0,-5.0,179.0,207.0,-5.0,318.0,49.0,11.0,53.0,144.0,37.0,40.0,144.0
-120.89911604570176,38.81425664145917,POINT (-120.89911604570176 38.81425664145917),163.0,122,38,6455.0,343.0,30.0,313.0,79.0,256.0,256.0,79.0,895.0,180.0,2.0,83.0,517.0,10.0,10.0,517.0
-122.40261123938033,38.515446152143504,POINT (-122.40261123938033 38.515446152143504),147.0,108,42,4820.0,289.0,37.0,252.0,80.0,212.0,212.0,80.0,857.0,178.0,1.0,90.0,510.0,7.0,7.0,510.0
-124.01890192772179,40.821975143551285,POINT (-124.01890192772179 40.821975143551285),125.0,73,40,3769.0,230.0,50.0,180.0,82.0,181.0,181.0,78.0,1291.0,237.0,4.0,75.0,659.0,27.0,27.0,655.0
-120.17030188538028,34.00676238567178,POINT (-120.17030188538028 34.00676238567178),158.0,42,43,1984.0,212.0,114.0,98.0,135.0,177.0,186.0,135.0,515.0,113.0,0.0,97.0,328.0,1.0,14.0,328.0
-120.57916833065725,40.707430531872475,POINT (-120.57916833065725 40.707430531872475),75.0,121,34,7665.0,277.0,-71.0,348.0,-22.0,190.0,190.0,-22.0,318.0,54.0,5.0,56.0,157.0,18.0,18.0,157.0
-121.64666948735483,40.57922707873677,POINT (-121.64666948735483 40.57922707873677),84.0,122,36,7213.0,279.0,-55.0,335.0,-8.0,190.0,190.0,-8.0,1116.0,175.0,7.0,66.0,520.0,40.0,40.0,520.0
-123.57804387845749,40.26822548385408,POINT (-123.57804387845749 40.26822548385408),93.0,102,41,5030.0,240.0,-8.0,249.0,29.0,159.0,167.0,29.0,1728.0,336.0,2.0,87.0,989.0,17.0,28.0,989.0
-119.12894199146598,34.642646121020576,POINT (-119.12894199146598 34.642646121020576),98.0,116,44,5146.0,245.0,-19.0,264.0,38.0,166.0,173.0,33.0,467.0,101.0,1.0,94.0,300.0,3.0,4.0,261.0
-121.08159792730133,39.19710234405979,POINT (-121.08159792730133 39.19710234405979),139.0,123,38,6595.0,323.0,5.0,317.0,53.0,234.0,234.0,53.0,1324.0,260.0,3.0,83.0,741.0,15.0,15.0,741.0
-117.69494437921745,36.34074062862344,POINT (-117.69494437921745 36.34074062862344),139.0,117,33,8110.0,330.0,-19.0,350.0,44.0,206.0,255.0,33.0,151.0,27.0,3.0,59.0,77.0,14.0,27.0,61.0
-114.93231248806947,33.28105019648367,POINT (-114.93231248806947 33.28105019648367),236.0,133,38,7349.0,420.0,77.0,342.0,139.0,295.0,340.0,139.0,73.0,11.0,0.0,60.0,31.0,0.0,26.0,31.0
-120.56368745455187,41.08289276279221,POINT (-120.56368745455187 41.08289276279221),74.0,119,34,7708.0,278.0,-69.0,348.0,-23.0,191.0,191.0,-23.0,396.0,53.0,7.0,44.0,160.0,29.0,29.0,160.0
-123.39699468782347,40.64279121902079,POINT (-123.39699468782347 40.64279121902079),111.0,109,40,5596.0,272.0,0.0,273.0,40.0,184.0,193.0,40.0,1211.0,242.0,3.0,87.0,721.0,17.0,22.0,721.0
-115.59145828134446,33.556268047663025,POINT (-115.59145828134446 33.556268047663025),215.0,134,39,7117.0,399.0,61.0,338.0,263.0,270.0,317.0,122.0,77.0,12.0,1.0,56.0,32.0,3.0,31.0,31.0
-119.12084107706292,37.59125675769152,POINT (-119.12084107706292 37.59125675769152),59.0,121,36,7079.0,242.0,-85.0,328.0,-29.0,164.0,164.0,-29.0,660.0,133.0,8.0,80.0,383.0,28.0,28.0,383.0
-122.41488210431693,40.640595672928896,POINT (-122.41488210431693 40.640595672928896),160.0,122,36,7363.0,358.0,20.0,338.0,65.0,268.0,269.0,65.0,1313.0,266.0,3.0,83.0,760.0,26.0,26.0,760.0
-117.55454565944184,35.45700878984368,POINT (-117.55454565944184 35.45700878984368),162.0,125,36,7736.0,353.0,6.0,347.0,72.0,226.0,273.0,61.0,146.0,30.0,1.0,76.0,87.0,5.0,18.0,69.0
-120.696024567374,41.09097026588819,POINT (-120.696024567374 41.09097026588819),80.0,119,34,7691.0,283.0,-63.0,347.0,-17.0,196.0,196.0,-17.0,420.0,58.0,7.0,46.0,172.0,29.0,29.0,172.0
-118.02971842934375,36.829551074882524,POINT (-118.02971842934375 36.829551074882524),74.0,116,34,7699.0,259.0,-78.0,337.0,-15.0,172.0,185.0,-25.0,264.0,49.0,6.0,67.0,146.0,24.0,27.0,132.0
-119.9924689565796,40.746136332155814,POINT (-119.9924689565796 40.746136332155814),83.0,118,32,8058.0,290.0,-68.0,358.0,-20.0,204.0,204.0,-20.0,227.0,28.0,6.0,36.0,83.0,21.0,21.0,83.0
-122.17124376464062,41.98971387763679,POINT (-122.17124376464062 41.98971387763679),105.0,120,36,7081.0,301.0,-27.0,329.0,26.0,213.0,213.0,16.0,369.0,57.0,7.0,50.0,164.0,30.0,30.0,156.0
-123.67419067111496,38.87954297113247,POINT (-123.67419067111496 38.87954297113247),137.0,48,40,2503.0,204.0,83.0,121.0,104.0,166.0,172.0,104.0,1131.0,219.0,3.0,86.0,646.0,14.0,24.0,646.0
-123.0014093018544,38.69663259234926,POINT (-123.0014093018544 38.69663259234926),139.0,88,42,4069.0,255.0,47.0,208.0,83.0,190.0,194.0,83.0,1119.0,268.0,1.0,94.0,751.0,10.0,11.0,751.0
-123.56716591694047,40.95529180871758,POINT (-123.56716591694047 40.95529180871758),102.0,103,40,5213.0,253.0,-1.0,254.0,37.0,170.0,180.0,37.0,1568.0,304.0,4.0,82.0,868.0,28.0,35.0,868.0
-118.91377953620051,35.66262298133779,POINT (-118.91377953620051 35.66262298133779),186.0,128,39,6896.0,369.0,41.0,327.0,128.0,282.0,287.0,99.0,296.0,54.0,0.0,79.0,158.0,3.0,4.0,139.0
-123.34483833688705,40.029077325322554,POINT (-123.34483833688705 40.029077325322554),109.0,108,40,5397.0,266.0,0.0,266.0,39.0,180.0,188.0,39.0,1515.0,321.0,2.0,91.0,938.0,14.0,19.0,938.0
-117.87393575839377,35.243390051796844,POINT (-117.87393575839377 35.243390051796844),175.0,127,37,7443.0,363.0,22.0,341.0,89.0,234.0,282.0,78.0,154.0,29.0,1.0,75.0,85.0,5.0,15.0,70.0
-122.87493600524888,41.55705264318456,POINT (-122.87493600524888 41.55705264318456),110.0,117,37,6534.0,294.0,-16.0,310.0,27.0,202.0,208.0,27.0,534.0,101.0,6.0,76.0,298.0,26.0,26.0,298.0
-118.86157182639907,34.85505391099019,POINT (-118.86157182639907 34.85505391099019),134.0,125,42,5938.0,299.0,2.0,296.0,66.0,212.0,221.0,59.0,337.0,62.0,1.0,84.0,186.0,3.0,6.0,165.0
-116.15335870149775,35.77442999555785,POINT (-116.15335870149775 35.77442999555785),206.0,125,33,8654.0,405.0,30.0,374.0,106.0,281.0,327.0,89.0,190.0,30.0,2.0,52.0,88.0,12.0,45.0,73.0
-118.84678126304658,36.48072313351425,POINT (-118.84678126304658 36.48072313351425),174.0,123,37,7217.0,359.0,29.0,330.0,84.0,280.0,280.0,83.0,596.0,122.0,1.0,86.0,338.0,5.0,5.0,338.0
-117.88345839727613,35.92498953440816,POINT (-117.88345839727613 35.92498953440816),165.0,122,35,7915.0,357.0,9.0,347.0,73.0,229.0,279.0,62.0,151.0,30.0,1.0,79.0,88.0,6.0,15.0,83.0
-122.89696842966565,41.75786022508555,POINT (-122.89696842966565 41.75786022508555),90.0,116,38,6314.0,270.0,-32.0,302.0,10.0,182.0,185.0,10.0,587.0,101.0,10.0,64.0,301.0,40.0,41.0,301.0
-123.15279043010463,39.94226912852257,POINT (-123.15279043010463 39.94226912852257),82.0,112,40,5577.0,245.0,-32.0,277.0,10.0,155.0,162.0,10.0,1262.0,239.0,2.0,81.0,697.0,19.0,23.0,697.0
-114.98906167694877,34.4483440591684,POINT (-114.98906167694877 34.4483440591684),229.0,129,36,7967.0,418.0,62.0,355.0,263.0,297.0,340.0,122.0,114.0,17.0,1.0,49.0,43.0,5.0,43.0,39.0
-121.10308130682516,36.589945154584036,POINT (-121.10308130682516 36.589945154584036),125.0,122,46,4604.0,271.0,7.0,263.0,71.0,184.0,187.0,60.0,391.0,75.0,1.0,87.0,224.0,3.0,4.0,210.0
-122.68599280915772,39.62499307341581,POINT (-122.68599280915772 39.62499307341581),110.0,118,39,6031.0,284.0,-12.0,296.0,31.0,197.0,197.0,31.0,755.0,175.0,2.0,92.0,484.0,8.0,8.0,484.0
-117.95042567157527,36.79629132497555,POINT (-117.95042567157527 36.79629132497555),142.0,116,32,8219.0,334.0,-17.0,351.0,47.0,210.0,261.0,35.0,131.0,23.0,3.0,64.0,70.0,12.0,15.0,64.0
-116.21904382144335,33.9571762900696,POINT (-116.21904382144335 33.9571762900696),159.0,134,40,6809.0,339.0,8.0,330.0,71.0,210.0,257.0,69.0,136.0,22.0,1.0,53.0,60.0,4.0,39.0,60.0
-115.00418122660315,32.7824174722061,POINT (-115.00418122660315 32.7824174722061),250.0,135,39,7225.0,433.0,92.0,341.0,154.0,306.0,352.0,154.0,66.0,9.0,0.0,56.0,27.0,1.0,22.0,27.0
-123.01915859654981,41.41936251309467,POINT (-123.01915859654981 41.41936251309467),48.0,115,39,6010.0,222.0,-70.0,293.0,-27.0,128.0,138.0,-27.0,1016.0,189.0,8.0,78.0,563.0,36.0,43.0,563.0
-117.37892864874125,36.48210866086463,POINT (-117.37892864874125 36.48210866086463),160.0,117,32,8436.0,354.0,-5.0,359.0,70.0,231.0,280.0,48.0,133.0,19.0,3.0,47.0,58.0,14.0,34.0,46.0
-114.78139107387919,33.96074506651438,POINT (-114.78139107387919 33.96074506651438),242.0,130,36,7781.0,428.0,77.0,351.0,149.0,308.0,351.0,138.0,92.0,14.0,1.0,54.0,36.0,3.0,33.0,36.0
-119.09817293357197,35.04570791843164,POINT (-119.09817293357197 35.04570791843164),196.0,127,41,6224.0,367.0,59.0,308.0,126.0,278.0,287.0,117.0,231.0,42.0,1.0,79.0,123.0,4.0,5.0,110.0
-122.26194487777958,37.29755905199068,POINT (-122.26194487777958 37.29755905199068),129.0,67,46,2547.0,206.0,62.0,144.0,93.0,161.0,162.0,93.0,735.0,144.0,2.0,85.0,409.0,10.0,10.0,409.0
-118.49435845838845,36.15547149419487,POINT (-118.49435845838845 36.15547149419487),108.0,122,37,7161.0,291.0,-36.0,327.0,17.0,204.0,213.0,17.0,500.0,111.0,2.0,93.0,321.0,8.0,8.0,321.0
-116.38846945325672,35.13573669697666,POINT (-116.38846945325672 35.13573669697666),221.0,129,35,8281.0,419.0,50.0,368.0,126.0,291.0,338.0,110.0,84.0,11.0,1.0,47.0,33.0,4.0,23.0,31.0
-120.28488770549357,37.90327141942311,POINT (-120.28488770549357 37.90327141942311),157.0,122,39,6308.0,332.0,23.0,309.0,75.0,248.0,248.0,75.0,777.0,162.0,1.0,84.0,460.0,7.0,7.0,460.0
-121.00271600960328,36.539753015955604,POINT (-121.00271600960328 36.539753015955604),125.0,124,46,4728.0,274.0,5.0,269.0,70.0,189.0,190.0,60.0,368.0,75.0,1.0,89.0,216.0,3.0,3.0,208.0
-121.33978884113208,39.967123842056836,POINT (-121.33978884113208 39.967123842056836),73.0,122,37,6847.0,262.0,-62.0,325.0,-14.0,172.0,172.0,-14.0,1817.0,379.0,4.0,83.0,1065.0,23.0,23.0,1065.0
-115.47905064985065,35.096130377494454,POINT (-115.47905064985065 35.096130377494454),159.0,128,36,7968.0,350.0,-5.0,356.0,272.0,228.0,272.0,53.0,293.0,40.0,4.0,42.0,113.0,17.0,113.0,87.0
-122.67039793161558,40.54553273431007,POINT (-122.67039793161558 40.54553273431007),95.0,121,38,6639.0,282.0,-34.0,317.0,10.0,190.0,193.0,10.0,1256.0,246.0,4.0,82.0,711.0,28.0,29.0,711.0
-119.9857990288479,38.99600163878049,POINT (-119.9857990288479 38.99600163878049),81.0,123,36,7258.0,271.0,-68.0,340.0,-12.0,188.0,188.0,-12.0,590.0,109.0,9.0,70.0,311.0,33.0,33.0,311.0
-123.8340202056017,40.869970232313655,POINT (-123.8340202056017 40.869970232313655),105.0,86,40,4331.0,229.0,18.0,210.0,57.0,167.0,169.0,51.0,1465.0,281.0,4.0,79.0,782.0,29.0,29.0,768.0
-121.42593395862079,39.46361051343678,POINT (-121.42593395862079 39.46361051343678),163.0,123,37,6830.0,352.0,27.0,324.0,74.0,261.0,261.0,74.0,1015.0,186.0,1.0,80.0,537.0,9.0,9.0,537.0
-123.48179873540457,40.90169614614385,POINT (-123.48179873540457 40.90169614614385),95.0,106,40,5389.0,251.0,-11.0,263.0,29.0,166.0,175.0,27.0,1522.0,306.0,4.0,86.0,879.0,24.0,32.0,879.0
-122.31767912101661,40.813722897419204,POINT (-122.31767912101661 40.813722897419204),147.0,122,35,7407.0,347.0,6.0,340.0,52.0,257.0,258.0,52.0,1546.0,303.0,4.0,80.0,865.0,33.0,33.0,865.0
-115.19034391302533,34.451690689073196,POINT (-115.19034391302533 34.451690689073196),195.0,129,37,7732.0,382.0,32.0,349.0,201.0,260.0,304.0,92.0,146.0,21.0,1.0,47.0,56.0,7.0,56.0,46.0
-122.74492684095733,39.19893585098613,POINT (-122.74492684095733 39.19893585098613),121.0,112,40,5470.0,280.0,4.0,275.0,48.0,195.0,198.0,48.0,847.0,187.0,1.0,92.0,541.0,9.0,9.0,541.0
-123.41626672757586,40.67498308473414,POINT (-123.41626672757586 40.67498308473414),96.0,109,40,5546.0,257.0,-14.0,272.0,25.0,169.0,178.0,25.0,1401.0,285.0,3.0,89.0,838.0,18.0,23.0,838.0
-115.21958854225937,33.976657432165766,POINT (-115.21958854225937 33.976657432165766),234.0,131,37,7641.0,421.0,72.0,349.0,342.0,297.0,342.0,132.0,89.0,15.0,1.0,55.0,38.0,3.0,38.0,33.0
-118.76157672900008,36.88794577639403,POINT (-118.76157672900008 36.88794577639403),90.0,120,36,7123.0,272.0,-52.0,325.0,7.0,195.0,195.0,0.0,660.0,127.0,5.0,80.0,359.0,17.0,17.0,352.0
-122.41063969268009,37.23050827088744,POINT (-122.41063969268009 37.23050827088744),138.0,56,46,2133.0,202.0,81.0,120.0,108.0,164.0,166.0,108.0,781.0,159.0,3.0,86.0,449.0,11.0,21.0,449.0
-121.79170062583091,41.693532297765486,POINT (-121.79170062583091 41.693532297765486),78.0,120,35,7219.0,277.0,-56.0,334.0,-1.0,188.0,188.0,-12.0,460.0,64.0,8.0,47.0,186.0,36.0,36.0,184.0
-120.78158725778688,41.26883405066032,POINT (-120.78158725778688 41.26883405066032),67.0,119,34,7557.0,269.0,-73.0,343.0,-28.0,182.0,182.0,-28.0,407.0,54.0,6.0,45.0,161.0,27.0,27.0,161.0
-120.28419830141704,39.9189554774046,POINT (-120.28419830141704 39.9189554774046),58.0,122,35,7468.0,255.0,-90.0,345.0,-38.0,168.0,168.0,-38.0,574.0,108.0,10.0,67.0,307.0,32.0,32.0,307.0
-116.84030401640729,35.349724565953096,POINT (-116.84030401640729 35.349724565953096),180.0,127,35,8037.0,374.0,16.0,358.0,86.0,247.0,294.0,73.0,133.0,25.0,1.0,67.0,73.0,6.0,33.0,56.0
-118.68714035215756,35.35301172986921,POINT (-118.68714035215756 35.35301172986921),171.0,129,39,6852.0,352.0,26.0,325.0,112.0,261.0,271.0,83.0,255.0,47.0,1.0,76.0,136.0,5.0,8.0,115.0
-123.55303264918109,39.02030562533463,POINT (-123.55303264918109 39.02030562533463),123.0,61,40,3071.0,207.0,57.0,150.0,83.0,160.0,167.0,83.0,1107.0,220.0,2.0,86.0,642.0,12.0,21.0,642.0
-122.63070918179042,40.50318146318499,POINT (-122.63070918179042 40.50318146318499),124.0,121,37,6841.0,314.0,-8.0,322.0,36.0,215.0,225.0,36.0,1159.0,233.0,4.0,84.0,672.0,26.0,28.0,672.0
-116.18567851906869,34.54506969658398,POINT (-116.18567851906869 34.54506969658398),194.0,132,37,7658.0,385.0,31.0,353.0,92.0,257.0,303.0,92.0,94.0,13.0,1.0,52.0,41.0,4.0,26.0,41.0
-123.1391757693551,41.607517666802735,POINT (-123.1391757693551 41.607517666802735),69.0,113,39,5900.0,240.0,-46.0,286.0,-4.0,147.0,158.0,-4.0,937.0,182.0,6.0,81.0,541.0,28.0,33.0,541.0
-116.56773355836481,35.12627565638286,POINT (-116.56773355836481 35.12627565638286),195.0,129,35,8057.0,390.0,28.0,361.0,101.0,262.0,308.0,86.0,111.0,17.0,1.0,55.0,51.0,4.0,27.0,47.0
-121.44587385545152,38.96502731887846,POINT (-121.44587385545152 38.96502731887846),180.0,123,39,6312.0,358.0,48.0,310.0,95.0,268.0,268.0,95.0,602.0,127.0,1.0,86.0,359.0,5.0,5.0,359.0
-120.95377388119576,41.53156237869814,POINT (-120.95377388119576 41.53156237869814),87.0,118,34,7607.0,290.0,-52.0,343.0,1.0,203.0,203.0,-8.0,422.0,58.0,7.0,46.0,168.0,29.0,29.0,167.0
-117.027456624755,35.00709929806198,POINT (-117.027456624755 35.00709929806198),178.0,129,36,7660.0,369.0,19.0,350.0,89.0,241.0,287.0,77.0,134.0,22.0,2.0,57.0,66.0,7.0,32.0,55.0
-121.91560048896937,36.45731384146035,POINT (-121.91560048896937 36.45731384146035),126.0,71,48,2549.0,206.0,56.0,149.0,91.0,160.0,160.0,90.0,861.0,178.0,2.0,89.0,492.0,8.0,8.0,492.0
-120.18915431600817,37.72860884558446,POINT (-120.18915431600817 37.72860884558446),151.0,122,39,6249.0,326.0,18.0,307.0,71.0,242.0,242.0,71.0,762.0,139.0,1.0,82.0,399.0,6.0,6.0,399.0
-121.47811296046727,41.49312524346224,POINT (-121.47811296046727 41.49312524346224),82.0,120,35,7383.0,283.0,-55.0,338.0,-10.0,194.0,194.0,-10.0,532.0,82.0,6.0,59.0,240.0,30.0,30.0,240.0
-114.8121663712878,32.975428985604395,POINT (-114.8121663712878 32.975428985604395),239.0,133,39,7304.0,421.0,79.0,341.0,342.0,297.0,342.0,141.0,81.0,13.0,0.0,56.0,34.0,1.0,34.0,28.0
-123.5608509537899,40.85649653452822,POINT (-123.5608509537899 40.85649653452822),126.0,103,40,5279.0,278.0,21.0,256.0,60.0,195.0,204.0,60.0,1160.0,213.0,3.0,78.0,608.0,25.0,31.0,608.0
-123.77382134229207,39.48734593043472,POINT (-123.77382134229207 39.48734593043472),141.0,70,40,3566.0,240.0,67.0,173.0,95.0,185.0,192.0,95.0,1304.0,245.0,2.0,80.0,706.0,16.0,27.0,706.0
-114.71913611502116,33.537357528105446,POINT (-114.71913611502116 33.537357528105446),251.0,131,37,7606.0,435.0,87.0,348.0,357.0,314.0,357.0,149.0,84.0,15.0,0.0,59.0,37.0,1.0,37.0,30.0
-114.83811963565965,34.47682934729338,POINT (-114.83811963565965 34.47682934729338),223.0,128,36,7970.0,411.0,56.0,354.0,131.0,291.0,334.0,116.0,112.0,16.0,1.0,50.0,46.0,4.0,32.0,43.0
-116.84665722508147,35.15044129903275,POINT (-116.84665722508147 35.15044129903275),187.0,128,36,7905.0,381.0,24.0,356.0,95.0,253.0,299.0,82.0,115.0,19.0,1.0,59.0,57.0,5.0,31.0,47.0
-120.97312006640566,40.02968898355784,POINT (-120.97312006640566 40.02968898355784),117.0,123,36,7379.0,314.0,-27.0,341.0,22.0,225.0,225.0,22.0,908.0,193.0,3.0,82.0,539.0,13.0,13.0,539.0
-122.84420830988154,39.90535597720481,POINT (-122.84420830988154 39.90535597720481),100.0,117,39,6028.0,274.0,-21.0,295.0,22.0,187.0,187.0,22.0,787.0,165.0,2.0,87.0,471.0,12.0,12.0,471.0
-121.75569516997668,41.094585174366884,POINT (-121.75569516997668 41.094585174366884),82.0,121,35,7303.0,280.0,-57.0,338.0,-10.0,191.0,191.0,-10.0,1323.0,237.0,7.0,72.0,688.0,35.0,35.0,688.0
-123.20213214342844,39.12516314901687,POINT (-123.20213214342844 39.12516314901687),146.0,91,40,4496.0,274.0,50.0,224.0,86.0,203.0,209.0,86.0,903.0,188.0,1.0,89.0,546.0,8.0,9.0,546.0
-121.38334309314217,41.16195261507796,POINT (-121.38334309314217 41.16195261507796),114.0,121,34,7659.0,318.0,-28.0,347.0,17.0,230.0,230.0,17.0,560.0,92.0,4.0,65.0,273.0,20.0,20.0,273.0
-123.233698373392,41.344804217398014,POINT (-123.233698373392 41.344804217398014),51.0,112,39,5723.0,217.0,-63.0,280.0,-20.0,126.0,136.0,-20.0,1385.0,267.0,6.0,83.0,798.0,32.0,43.0,798.0
-117.90203731141371,34.94859336767826,POINT (-117.90203731141371 34.94859336767826),180.0,129,38,7069.0,362.0,30.0,332.0,98.0,235.0,282.0,88.0,124.0,24.0,1.0,80.0,70.0,4.0,10.0,67.0
-115.10008883846739,34.741769278716724,POINT (-115.10008883846739 34.741769278716724),184.0,128,36,7876.0,372.0,19.0,352.0,102.0,251.0,294.0,79.0,198.0,26.0,2.0,47.0,78.0,9.0,64.0,69.0
-120.0173837119081,35.01319607902045,POINT (-120.0173837119081 35.01319607902045),117.0,117,45,4722.0,258.0,1.0,256.0,60.0,177.0,185.0,55.0,421.0,84.0,0.0,89.0,245.0,2.0,4.0,230.0
-121.42811012333331,40.39669199762264,POINT (-121.42811012333331 40.39669199762264),68.0,122,36,7084.0,260.0,-70.0,331.0,-23.0,172.0,172.0,-23.0,1233.0,228.0,7.0,74.0,655.0,34.0,34.0,655.0
-117.13916213301678,32.682421435961395,POINT (-117.13916213301678 32.682421435961395),186.0,87,44,3691.0,294.0,98.0,195.0,150.0,227.0,241.0,141.0,240.0,45.0,1.0,87.0,130.0,3.0,5.0,127.0
-118.00401455609465,36.710915212675694,POINT (-118.00401455609465 36.710915212675694),106.0,116,33,7875.0,294.0,-47.0,342.0,15.0,212.0,220.0,4.0,265.0,50.0,6.0,71.0,150.0,22.0,25.0,136.0
-117.14309199537995,34.302946380110996,POINT (-117.14309199537995 34.302946380110996),138.0,131,41,6487.0,312.0,-6.0,319.0,61.0,221.0,232.0,53.0,490.0,94.0,2.0,84.0,275.0,13.0,20.0,266.0
-121.26096865937524,41.71607941998598,POINT (-121.26096865937524 41.71607941998598),97.0,118,34,7507.0,300.0,-40.0,340.0,13.0,212.0,212.0,3.0,377.0,49.0,7.0,41.0,142.0,33.0,33.0,135.0
-120.43102237862408,41.15084074786793,POINT (-120.43102237862408 41.15084074786793),73.0,118,33,7758.0,276.0,-71.0,348.0,-21.0,190.0,190.0,-25.0,347.0,43.0,7.0,41.0,130.0,27.0,27.0,130.0
-115.3531598119693,32.9266105798499,POINT (-115.3531598119693 32.9266105798499),249.0,136,40,7086.0,433.0,93.0,339.0,155.0,303.0,350.0,155.0,64.0,9.0,0.0,58.0,27.0,0.0,22.0,27.0
